main_category,sub_category,book_id,book_title,book_author,publisher,publish_date,aladin_price,aladin_star,aladin_review,kyobo_price,kyobo_star,kyobo_review,yes24_price,yes24_star,yes24_review,interpark_price,interpark_star,interpark_review
소설,나라별 소설,20838751,백조와 박쥐,히가시노 게이고,현대문학,2021.08.16,16200,8.7,63,16200,9.7,2,18000,9.4,41,16200,10.0,4
소설,나라별 소설,20422096,프로젝트 헤일메리,앤디 위어,알에이치코리아,2021.05.04,16650,9.6,87,16650,9.8,2,18500,9.6,54,16650,10.0,6
소설,나라별 소설,21156169,방금 떠나온 세계,김초엽,한겨레출판사,2021.10.20,13500,9.4,67,13500,9.7,5,15000,9.6,42,13500,10.0,2
소설,나라별 소설,6607390,페스트,알베르 카뮈,민음사,2011.03.25,12600,8.4,110,12600,9.4,2,14000,9.1,112,12600,9.4,24
소설,나라별 소설,5151,동물농장,조지 오웰,민음사,1998.08.05,7200,9.2,418,7200,9.6,2,8000,9.2,247,7200,9.2,94
소설,나라별 소설,7615129,소년이 온다,한강,창비,2014.05.19,12600,9.6,716,12600,9.6,5,14000,9.4,361,12600,9.3,84
소설,테마소설,18123571,순례 주택,유은실,비룡소,2021.03.05,11700,9.9,48,11700,9.7,2,13000,9.6,46,11700,8.0,1
소설,나라별 소설,18926010,불편한 편의점,김호연,나무옆의자,2021.04.20,12600,9.1,238,12600,9.8,4,14000,9.2,205,12600,9.8,18
소설,나라별 소설,16405427,달러구트 꿈 백화점,이미예,팩토리나인,2020.07.08,12420,8.1,384,12420,9.2,4,13800,9.2,528,12420,9.5,37
소설,나라별 소설,22353804,작별인사,김영하,복복서가,2022.05.02,12600,9.0,34,12600,9.7,8,14000,9.2,13,12600,0.0,0
소설,나라별 소설,20777131,달러구트 꿈 백화점,이미예,팩토리나인,2021.07.27,12420,9.2,112,12420,9.5,3,13800,9.4,193,12420,9.6,18
소설,나라별 소설,19007535,미드나잇 라이브러리,매트 헤이그,인플루엔셜,2021.04.28,14220,8.4,193,14220,9.3,3,15800,9.3,311,14220,9.3,20
소설,나라별 소설,22221842,저주토끼,정보라,아작,2022.04.01,13320,7.8,53,13320,9.2,5,14800,8.2,17,13320,0.0,0
소설,나라별 소설,22322604,제13회 젊은작가상 수상작품집,임솔아 김멜라 김병운 김지연 김혜진 서수진 서이제,문학동네,2022.04.08,6930,7.7,47,6930,9.7,5,7700,9.6,24,6930,0.0,0
소설,나라별 소설,21414116,어서 오세요 휴남동 서점입니다,황보름,클레이하우스,2022.01.17,13500,8.8,74,13500,9.7,3,15000,9.2,41,13500,9.0,2
소설,나라별 소설,20825320,지구 끝의 온실,김초엽,자이언트북스,2021.08.18,13500,9.3,136,13500,9.7,7,15000,9.6,152,13500,10.0,4
소설,나라별 소설,5186,데미안,헤르만 헤세,민음사,2000.12.20,7200,8.8,387,7200,9.5,3,8000,8.8,312,7200,8.9,90
소설,나라별 소설,11802243,아몬드,손원평,창비,2017.03.31,8400,7.2,21,10800,9.4,4,12000,9.3,460,10800,9.4,46
소설,나라별 소설,20657805,오늘 밤 세계에서 이 사랑이 사라진다 해도,이치조 미사키,모모,2021.06.28,12600,8.4,75,12600,9.1,2,14000,9.2,91,12600,9.5,8
소설,나라별 소설,20578083,완전한 행복,정유정,은행나무,2021.06.08,14220,8.5,363,14220,9.4,2,15800,9.1,231,14220,9.5,16
소설,나라별 소설,21344649,달러구트 꿈 백화점,이미예,팩토리나인,2021.12.25,21600,6.1,30,21600,9.6,3,24000,9.4,33,21600,0.0,0
소설,나라별 소설,151055,인간 실격,다자이 오사무,민음사,2004.05.15,8100,8.6,352,8100,9.4,3,9000,8.7,247,8100,8.8,84
소설,나라별 소설,14474826,체리새우: 비밀글입니다,황영미,문학동네,2019.01.28,10350,9.0,56,10350,9.8,4,11500,9.4,101,10350,9.1,13
소설,나라별 소설,7102772,나미야 잡화점의 기적,히가시노 게이고,현대문학,2012.12.19,13320,9.1,1400,13320,9.4,3,14800,9.3,851,13320,9.2,419
소설,나라별 소설,13314689,세계를 건너 너에게 갈게,이꽃님,문학동네,2018.02.09,10350,9.6,77,10350,9.8,3,11500,9.5,77,10350,9.5,12
소설,나라별 소설,15028705,우리가 빛의 속도로 갈 수 없다면,김초엽,허블,2019.06.24,12600,8.8,378,12600,9.4,8,14000,9.4,414,12600,9.3,21
소설,나라별 소설,21509850,백광,렌조 미키히코,모모,2022.02.14,13050,9.3,104,13050,9.7,2,14500,9.6,95,13050,9.7,7
소설,나라별 소설,14795770,페인트,이희영,창비,2019.04.19,10800,8.8,105,10800,9.4,3,12000,9.2,134,10800,9.5,15
소설,나라별 소설,20753912,밝은 밤,최은영,문학동네,2021.07.27,13050,9.6,302,13050,9.8,4,14500,9.6,220,13050,9.4,10
소설,장르소설,21347128,테라피스트,B. A. 패리스,모모,2021.12.06,14400,9.3,37,14400,9.7,2,16000,9.4,39,14400,9.0,4
소설,나라별 소설,12428742,노르웨이의 숲,무라카미 하루키,민음사,2017.08.07,13500,7.8,101,13500,9.1,2,15000,9.4,98,13500,8.7,6
소설,나라별 소설,6586721,7년의 밤,정유정,은행나무,2011.03.23,13050,8.8,882,13050,9.3,2,14500,8.9,478,13050,9.2,399
소설,나라별 소설,109141,그리고 아무도 없었다,아가사 크리스티,해문출판사,2002.05.25,10800,9.2,359,10800,9.4,2,12000,8.6,122,10800,9.1,99
소설,나라별 소설,12661649,봉제인형 살인사건,다니엘 콜,북플라자,2017.10.20,13500,7.2,78,13500,9.1,3,15000,8.4,83,13500,9.0,25
소설,나라별 소설,10933215,여름은 오래 그곳에 남아,마쓰이에 마사시,비채,2016.08.19,12600,9.2,150,12600,9.6,2,14000,9.0,89,12600,8.9,26
소설,나라별 소설,21117672,가짜 모범생,손현주,특별한서재,2021.10.15,10800,9.5,51,10800,9.8,2,12000,9.5,72,10800,9.4,14
소설,나라별 소설,4569434,브람스를 좋아하세요...,프랑수아즈 사강,민음사,2008.05.02,7650,8.8,168,7650,9.5,2,8500,8.7,153,7650,8.8,50
소설,나라별 소설,15062944,대도시의 사랑법,박상영,창비,2019.06.28,12600,8.5,217,12600,9.3,6,14000,9.0,70,12600,9.7,7
소설,나라별 소설,21193696,나인,천선란,창비,2021.11.05,13500,9.6,216,13500,9.8,3,15000,9.8,163,13500,9.9,22
소설,나라별 소설,21074224,크리스마스 피그,J.K. 롤링,문학수첩,2021.10.12,18000,7.7,24,18000,9.6,0,20000,10.0,19,18000,0.0,0
소설,나라별 소설,15768819,해리 포터와 마법사의 돌,J.K. 롤링,문학수첩,2019.11.19,8100,10.0,4,8100,9.8,2,9000,9.9,27,8100,10.0,1
소설,나라별 소설,12757598,데미안,헤르만 헤세,더스토리,2017.10.30,10800,9.3,94,10800,9.6,2,12000,9.6,93,10800,9.5,12
소설,나라별 소설,140137,차라투스트라는 이렇게 말했다,프리드리히 니체,민음사,2004.01.02,9900,8.3,70,9900,9.6,2,11000,8.7,58,9900,8.7,18
소설,나라별 소설,18903895,달까지 가자,장류진,창비,2021.04.15,12600,8.1,124,12600,9.3,1,14000,9.2,164,12600,9.6,5
소설,나라별 소설,12143302,바깥은 여름,김애란,문학동네,2017.06.28,11700,8.9,378,11700,9.3,2,13000,9.1,189,11700,9.2,28
소설,나라별 소설,3025716,왜 나는 너를 사랑하는가,알랭 드 보통,청미래,2007.07.30,10800,8.6,351,10800,9.2,2,12000,8.5,243,10800,8.6,132
소설,나라별 소설,21424410,장미의 이름은 장미,은희경,문학동네,2022.01.18,13500,9.2,28,13500,9.7,3,15000,8.8,20,13500,0.0,0
소설,나라별 소설,21193867,행성어 서점,초엽,마음산책,2021.11.01,13050,9.0,43,13050,9.5,5,14500,9.5,31,13050,10.0,1
소설,나라별 소설,6200221,그리스인 조르바,카잔차키스,열린책들,2009.12.20,11520,8.9,346,11520,9.5,2,12800,9.1,222,11520,8.9,108
소설,나라별 소설,15873904,페인트,이희영,창비,2019.11.29,10800,8.8,17,10800,9.8,1,12000,9.7,26,10800,9.7,6
소설,나라별 소설,3029004,구덩이,루이스 새커,창비,2007.08.10,10800,9.3,103,10800,9.7,1,12000,9.1,44,10800,9.2,36
소설,고전/문학,19007535,미드나잇 라이브러리,매트 헤이그,인플루엔셜,2021.04.28,14220,8.4,193,14220,9.3,3,15800,9.3,311,14220,9.3,20
소설,고전/문학,20657805,오늘 밤 세계에서 이 사랑이 사라진다 해도,이치조 미사키,모모,2021.06.28,12600,8.4,75,12600,9.1,2,14000,9.2,91,12600,9.5,8
소설,고전/문학,151055,인간 실격,다자이 오사무,민음사,2004.05.15,8100,8.6,352,8100,9.4,3,9000,8.7,247,8100,8.8,84
소설,나라별 소설,12481857,용의자 X의 헌신,히가시노 게이고,재인,2017.08.30,15120,9.2,100,15120,9.6,1,16800,9.4,83,15120,9.4,25
소설,나라별 소설,21369733,허상의 어릿광대,히가시노 게이고,재인,2021.12.16,16920,9.3,61,16920,9.8,2,18800,9.8,48,16920,9.8,9
소설,나라별 소설,20996033,1차원이 되고 싶어,박상영,문학동네,2021.10.08,13320,9.1,61,13320,9.9,2,14800,9.2,27,13320,10.0,1
소설,나라별 소설,21176742,해리 포터와 비밀의 방,.K. 롤링,문학수첩,2021.10.26,29700,9.7,21,29700,10.0,0,33000,9.8,33,29700,0.0,0
소설,나라별 소설,7252663,망원동 브라더스,김호연,나무옆의자,2014.07.01,11700,8.9,39,11700,9.8,2,13000,9.0,47,11700,8.8,14
소설,나라별 소설,7334328,외계인 인터뷰,로렌스 R. 스펜서,아이커넥,2013.10.31,16200,9.0,19,16200,9.2,2,18000,6.9,17,16200,7.0,1
소설,나라별 소설,16281595,요리코를 위해,노리즈키 린타로,모모,2020.03.04,13500,8.4,78,13500,9.2,20,15000,8.9,67,13500,9.6,15
소설,나라별 소설,15133733,지구에서 한아뿐,정세랑,난다,2019.07.31,11700,8.4,192,11700,9.5,2,13000,9.2,142,11700,8.9,9
소설,나라별 소설,21480672,훌훌,문경민,문학동네,2022.02.07,11250,9.8,43,11250,10.0,2,12500,9.8,43,11250,10.0,2
소설,나라별 소설,10785953,쇼코의 미소,최은영,문학동네,2019.06.20,10800,8.9,364,10800,9.5,4,12000,9.1,220,10800,9.8,25
소설,나라별 소설,9220376,앵무새 죽이기,하퍼 리,열린책들,2015.06.30,11520,9.7,1327,11520,9.5,4,12800,9.3,221,11520,9.4,116
소설,나라별 소설,20541262,문명,베르나르 베르베르,열린책들,2021.05.30,13320,9.0,85,13320,9.7,1,14800,9.6,91,13320,9.8,31
소설,나라별 소설,20834288,피프티 피플,정세랑,창비,2021.08.13,12600,10.0,6,12600,9.5,3,14000,9.8,7,12600,0.0,0
소설,나라별 소설,5180,달과 6펜스,윌리엄 서머셋 모옴,민음사,2000.06.20,9000,8.9,271,9000,9.6,2,10000,9.1,197,9000,9.0,55
소설,나라별 소설,11611116,돌이킬 수 없는 약속,야쿠마루 가쿠,북플라자,2017.02.02,13500,7.3,204,13500,8.7,3,15000,8.3,220,13500,9.1,42
소설,나라별 소설,106772,난장이가 쏘아올린 작은 공,조세희,이성과 힘,2000.10.01,9900,9.1,335,9900,9.6,4,11000,8.8,211,9900,9.1,98
소설,나라별 소설,15768818,해리 포터와 마법사의 돌,J.K. 롤링,문학수첩,2019.11.19,8100,9.0,10,8100,9.7,2,9000,9.7,33,8100,10.0,1
소설,나라별 소설,18870190,제12회 젊은작가상 수상작품집,전하영 김멜라 김지연 김혜진 박서련,문학동네,2021.04.07,12600,7.3,197,12600,8.9,1,14000,9.0,161,12600,8.4,5
소설,나라별 소설,6801622,노인과 바다,어니스트 헤밍웨이,민음사,2012.01.02,7200,9.0,101,7200,9.7,4,8000,9.3,63,7200,9.4,16
소설,나라별 소설,16872995,행운이 너에게 다가오는중,이꽃님,문학동네,2020.10.19,10350,8.8,15,10350,9.8,1,11500,9.6,23,10350,0.0,0
소설,나라별 소설,132469,오만과 편견,제인 오스틴,민음사,2003.09.20,9900,9.0,372,9900,9.5,2,11000,8.3,217,9900,9.0,96
소설,나라별 소설,17932329,듄,프랭크 허버트,황금가지,2021.01.21,22500,9.3,57,22500,9.6,2,25000,9.8,53,22500,10.0,1
소설,나라별 소설,16851325,해리포터와 마법사의돌,J.K. 롤링,문학수첩,2020.10.20,29700,9.8,37,29700,9.7,3,33000,9.9,73,29700,0.0,0
소설,나라별 소설,13009319,회색 인간,김동식,요다,2017.12.27,11700,8.6,120,11700,9.3,2,13000,8.7,62,11700,9.0,8
소설,나라별 소설,14788730,나는 소망한다 내게 금지된 것을,양귀자,쓰다,2019.04.20,13500,9.5,41,13500,9.8,3,15000,9.6,93,13500,10.0,4
소설,나라별 소설,123586,자기 앞의 생,로맹 가리,문학동네,2003.05.06,11700,9.2,494,11700,9.6,1,13000,9.2,273,11700,9.2,112
소설,나라별 소설,20541171,문명,베르나르 베르베르,열린책들,2021.05.30,13320,9.5,56,13320,9.7,1,14800,9.6,60,13320,9.9,14
소설,장르소설,10567640,종의 기원,정유정,은행나무,2016.05.16,11700,8.4,620,11700,9.3,5,13000,8.8,346,11700,8.9,119
소설,장르소설,16405427,달러구트 꿈 백화점,이미예,팩토리나인,2020.07.08,12420,8.1,384,12420,9.2,4,13800,9.2,528,12420,9.5,37
소설,장르소설,20422096,프로젝트 헤일메리,앤디 위어,알에이치코리아,2021.05.04,16650,9.6,87,16650,9.8,2,18500,9.6,54,16650,10.0,6
소설,장르소설,8273055,가면산장 살인사건,히가시노 게이고,재인,2014.09.26,13320,8.1,224,13320,9.3,1,14800,8.4,160,13320,8.7,70
소설,장르소설,10007513,라플라스의 마녀,히가시노 게이고,현대문학,2016.01.11,13320,8.3,233,13320,9.4,1,14800,8.8,155,13320,8.9,62
소설,장르소설,20764768,루팡의 딸,요코제키 다이,북플라자,2021.07.16,13500,8.5,4,13500,9.4,1,15000,8.6,12,13500,0.0,0
소설,장르소설,16263829,해리포터 죽음의 성물 5~7탄 세트,J.K. 롤링,문학수첩,2020.02.28,111150,6.0,2,111150,9.4,1,123500,8.9,28,111150,10.0,1
소설,장르소설,20777189,홍학의 자리,정해연,엘릭시르,2021.07.26,12600,7.8,72,12600,9.7,2,14000,9.3,21,12600,10.0,1
소설,장르소설,15768820,해리 포터와 비밀의 방,J.K. 롤링,문학수첩,2019.11.19,8100,8.8,5,8100,9.8,2,9000,9.7,28,8100,10.0,1
소설,장르소설,20488207,주술회전,Gege Akutami,서울미디어코믹스(서울문화사),2021.05.25,7020,9.6,21,7020,9.9,1,7800,9.8,41,7020,0.0,0
소설,장르소설,20953969,소문,오기와라 히로시,모모,2021.09.26,14850,8.6,35,14850,9.6,9,16500,9.0,28,14850,10.0,4
소설,장르소설,7264703,창문 넘어 도망친 100세 노인,요나스 요나손,열린책들,2013.07.25,12420,8.7,465,12420,9.3,96,13800,8.8,343,12420,8.9,235
소설,장르소설,9053751,오베라는 남자,프레드릭 배크만,다산책방,2015.05.20,12420,9.6,2721,12420,9.3,1,13800,9.1,645,12420,9.1,197
소설,장르소설,15768821,해리 포터와 비밀의 방,J.K. 롤링,문학수첩,2019.11.19,8100,10.0,3,8100,9.8,3,9000,9.7,24,8100,10.0,2
소설,장르소설,22309376,재혼 황후,알파타르트,해피북스투유,2022.04.22,12600,9.0,2,12600,9.5,2,14000,10.0,2,12600,0.0,0
소설,장르소설,21292862,벼랑 위의 집,Tj Klune,든,2021.11.18,16200,10.0,31,16200,9.5,1,18000,9.7,35,16200,8.0,1
소설,장르소설,21480165,조인계획,히가시노 게이고,현대문학,2022.02.04,13950,9.5,51,13950,9.3,58,15500,9.6,75,13950,10.0,2
소설,장르소설,22060359,실마릴리온 + 끝나지 않은 이야기 박스 세트,.R.R. 톨킨,아르테(arte),2022.04.06,99000,4.0,27,99000,4.8,1,110000,10.0,1,99000,0.0,0
소설,장르소설,22332692,여덟 건의 완벽한 살인,피터 스완슨,푸른숲,2022.04.11,14220,9.6,83,14220,10.0,2,15800,9.7,84,14220,9.5,12
소설,장르소설,17470676,블랙 쇼맨과  이름 없는 마을의 살인,히가시노 게이고,알에이치코리아,2020.11.30,16200,8.5,72,16200,9.2,14,18000,8.7,76,16200,9.7,7
소설,장르소설,21347127,비하인드 도어,B. A. 패리스,모모,2021.12.06,13500,9.6,30,13500,9.7,2,15000,9.8,30,13500,9.0,4
소설,장르소설,14850494,숨,테드 창,엘리,2019.05.20,14850,9.1,126,14850,9.4,2,16500,9.2,84,14850,8.9,7
소설,장르소설,16275026,삼국지 원전 세트,나관중,코너스톤,2020.03.09,20900,8.6,8,19800,9.8,1,4380,9.1,12,19800,10.0,3
소설,장르소설,17982622,반지의 제왕 1~3 + 호빗 세트,존 로널드 루엘 톨킨,아르테(arte),2021.02.24,148500,6.9,185,148500,9.5,3,165000,9.2,16,148500,0.0,0
소설,장르소설,20580174,고구려,김진명,이타북스,2021.06.14,14220,6.7,50,14220,9.6,10,15800,9.1,39,14220,9.3,9
소설,장르소설,15475658,루팡의 딸,요코제키 다이,북플라자,2019.09.25,13500,7.5,26,13500,9.3,3,15000,8.4,35,13500,8.4,4
소설,장르소설,21156169,방금 떠나온 세계,김초엽,한겨레출판사,2021.10.20,13500,9.4,67,13500,9.7,5,15000,9.6,42,13500,10.0,2
소설,장르소설,183540,모모,미하엘 엔데,비룡소,1999.02.09,10800,9.2,729,10800,9.5,3,12000,8.8,297,10800,9.2,169
소설,장르소설,20838751,백조와 박쥐,히가시노 게이고,현대문학,2021.08.16,16200,8.7,63,16200,9.7,2,18000,9.4,41,16200,10.0,4
소설,장르소설,21369733,허상의 어릿광대,히가시노 게이고,재인,2021.12.16,16920,9.3,61,16920,9.8,2,18800,9.8,48,16920,9.8,9
소설,장르소설,6586721,7년의 밤,정유정,은행나무,2011.03.23,13050,8.8,882,13050,9.3,2,14500,8.9,478,13050,9.2,399
소설,장르소설,7334328,외계인 인터뷰,로렌스 R. 스펜서,아이커넥,2013.10.31,16200,9.0,19,16200,9.2,2,18000,6.9,17,16200,7.0,0
소설,장르소설,16281595,요리코를 위해,노리즈키 린타로,모모,2020.03.04,13500,8.4,78,13500,9.2,20,15000,8.9,67,13500,9.6,15
소설,장르소설,15133733,지구에서 한아뿐,정세랑,난다,2019.07.31,11700,8.4,192,11700,9.5,2,13000,9.2,142,11700,8.9,9
소설,장르소설,17932356,듄 1-6 세트,프랭크 허버트,황금가지,2021.01.01,108000,9.3,70,108000,9.6,3,14000,9.4,30,108000,10.0,2
소설,장르소설,15768818,해리 포터와 마법사의 돌,J.K. 롤링,문학수첩,2019.11.19,8100,9.0,10,8100,9.7,2,9000,9.7,33,8100,10.0,1
소설,장르소설,17932329,듄,프랭크 허버트,황금가지,2021.01.21,22500,9.3,57,22500,9.6,2,25000,9.8,53,22500,10.0,1
소설,장르소설,16851325,해리포터와 마법사의돌,J.K. 롤링,문학수첩,2020.10.20,29700,9.8,37,29700,9.7,3,33000,9.9,73,29700,0.0,0
소설,장르소설,21176742,해리 포터와 비밀의 방,.K. 롤링,문학수첩,2021.10.26,29700,9.7,21,29700,10.0,0,33000,9.8,33,29700,0.0,0
소설,장르소설,11611116,돌이킬 수 없는 약속,야쿠마루 가쿠,북플라자,2017.02.02,13500,7.3,204,13500,8.7,3,15000,8.3,220,13500,9.1,42
소설,장르소설,109141,그리고 아무도 없었다,아가사 크리스티,해문출판사,2002.05.25,10800,9.2,359,10800,9.4,2,12000,8.6,122,10800,9.1,99
소설,장르소설,12661649,봉제인형 살인사건,다니엘 콜,북플라자,2017.10.20,13500,7.2,78,13500,9.1,3,15000,8.4,83,13500,9.0,25
소설,장르소설,15768819,해리 포터와 마법사의 돌,J.K. 롤링,문학수첩,2019.11.19,8100,10.0,4,8100,9.8,2,9000,9.9,27,8100,10.0,1
소설,장르소설,12481857,용의자 X의 헌신,히가시노 게이고,재인,2017.08.30,15120,9.2,100,15120,9.6,1,16800,9.4,83,15120,9.4,25
소설,장르소설,15768833,해리 포터 1~4권 세트,J.K. 롤링,문학수첩,2019.11.19,83700,9.0,4,83700,9.5,4,93000,9.2,31,83700,9.0,2
소설,장르소설,21376268,전지적 독자 시점 Part. 1,싱숑,비채,2022.01.20,115200,7.6,465,115200,9.3,3,128000,9.6,57,115200,10.0,5
소설,장르소설,21309041,루팡의 딸,요코제키 다이,북플라자,2021.12.01,13500,8.3,6,13500,10.0,1,15000,9.7,3,13500,0.0,0
소설,장르소설,20516868,불안한 사람들,프레드릭 배크만,다산책방,2021.05.14,14220,9.4,159,14220,9.7,1,15800,9.5,178,14220,9.7,35
소설,장르소설,11184502,당신 인생의 이야기,테드 창,엘리,2016.10.19,13050,8.8,181,13050,9.4,1,14500,9.0,120,13050,9.4,37
소설,장르소설,21432033,전지적 독자 시점 PART 1,싱숑,비채,2021.12.27,12150,9.8,23,12150,9.9,2,13500,9.8,7,12150,10.0,1
소설,장르소설,22298909,씨앗을 뿌리는 사람의 우화,옥타비아 버틀러,비채,2022.04.11,15120,9.8,21,15120,10.0,1,16800,9.6,18,15120,9.3,3
소설,장르소설,18004516,스노볼 드라이브,조예은 ,민음사,2021.02.15,11700,8.6,38,11700,9.8,4,13000,8.8,31,11700,9.3,3
소설,장르소설,114354,셜록 홈즈 전집 세트,아서 코난 도일,황금가지,2002.10.20,45000,9.4,181,45000,9.9,1,8600,8.9,71,45000,9.4,44
소설,장르소설,17597714,미드나잇 선,스테파니 메이어,북폴리오,2020.12.24,14220,6.0,1,14220,9.7,1,15800,9.5,22,14220,0.0,0
소설,장르소설,7696713,셜록 홈즈 전집 세트,아서 코난 도일,문예춘추사,2012.12.10,38700,8.5,67,38700,8.7,1,8600,9.2,24,38700,8.8,17
소설,장르소설,20790903,방황하는 칼날,히가시노 게이고,하빌리스,2021.07.26,15300,9.8,41,15300,9.8,13,17000,9.8,33,15300,10.0,3
소설,장르소설,11824615,옷소매 붉은 끝동,강미강,청어람,2017.04.06,9900,9.0,4,9900,9.7,3,11000,9.5,16,9900,10.0,1
소설,장르소설,16357298,기억,베르나르 베르베르,열린책들,2020.06.04,13320,8.1,17,13320,9.4,1,14800,9.3,40,13320,9.1,11
소설,장르소설,20875140,달콤한 복수 주식회사,요나스 요나손,열린책들,2021.09.05,14220,9.4,144,14220,9.4,113,15800,9.6,182,14220,9.7,36
소설,장르소설,7316089,안드로이드는 전기양의 꿈을 꾸는가?,필립 K. 딕,폴라북스,2013.09.27,12600,8.8,48,12600,9.4,2,14000,9.0,14,12600,9.5,4
소설,장르소설,16415880,어떤 물질의 사랑,천선란,아작,2020.07.20,13320,8.5,38,13320,9.8,1,14800,10.0,18,13320,0.0,0
소설,장르소설,21372082,재혼 황후,알파타르트,해피북스투유,2021.12.31,12600,9.8,44,12600,9.9,39,14000,9.6,62,12600,9.7,13
소설,장르소설,10769874,죽여 마땅한 사람들,피터 스완슨,푸른숲,2016.07.22,13320,8.4,307,13320,9.2,59,14800,8.6,210,13320,8.8,67
소설,장르소설,20514736,곰탕,김영탁,아르테(arte),2021.05.13,13500,9.3,107,13500,9.8,0,15000,10.0,1,13500,0.0,0
소설,장르소설,1997216,은하수를 여행하는 히치하이커를 위한 안내서,더글러스 애덤스,책세상,2005.12.20,30400,8.6,234,34200,9.5,12,38000,8.0,26,34200,7.7,21
소설,장르소설,22236896,용서받지 못한 밤,미치오 슈스케,놀,2022.03.17,14220,9.4,85,14220,9.5,1,15800,9.5,48,14220,10.0,3
소설,테마소설,19007535,미드나잇 라이브러리,매트 헤이그,인플루엔셜,2021.04.28,14220,8.4,193,14220,9.3,5,15800,9.3,312,14220,9.3,20
소설,테마소설,14474826,체리새우: 비밀글입니다,황영미,문학동네,2019.01.28,10350,9.0,56,10350,9.8,4,11500,9.4,101,10350,9.1,13
소설,장르소설,17932358,듄,프랭크 허버트,황금가지,2021.01.21,13500,9.4,29,13500,9.4,29,15000,9.8,31,13500,10.0,1
소설,장르소설,12235794,남한산성,훈,학고재,2017.07.05,14400,9.2,70,14400,9.6,16,16000,9.6,52,14400,10.0,6
소설,장르소설,20739167,명상 살인,카르스텐 두세,세계사,2021.07.05,14220,8.8,91,14220,9.5,29,15800,9.4,101,14220,9.5,16
소설,장르소설,20872773,버터,유즈키 아사코,이봄,2021.08.25,16020,9.4,176,16020,9.7,1,17800,9.6,167,16020,9.7,21
소설,장르소설,11824614,옷소매 붉은 끝동,강미강,청어람,2017.04.06,10800,8.0,7,10800,9.7,1,12000,9.6,25,10800,0.0,0
소설,장르소설,16365337,키르케,매들린 밀러,이봄,2020.05.28,15300,9.6,134,15300,9.7,3,17000,9.6,120,15300,9.5,15
소설,장르소설,14296213,돌이킬 수 있는,문목하,아작,2018.12.05,13320,8.9,90,13320,9.7,1,14800,9.3,71,13320,9.6,5
소설,장르소설,6096464,고백,미나토 가나에,비채,2018.08.23,11520,8.8,472,11520,9.6,77,12800,9.2,250,11520,9.2,191
소설,장르소설,31132,악의,히가시노 게이고,현대문학,2019.07.25,12600,9.2,39,12600,9.6,7,14000,9.7,42,12600,10.0,7
소설,장르소설,14442574,너는 기억 못하겠지만,후지마루,아르테(arte),2019.01.16,12600,8.5,150,12600,9.2,57,14000,8.9,184,12600,9.0,60
소설,장르소설,17932595,꼭두각시 살인사건,다니엘 콜,북플라자,2021.02.01,13950,8.6,10,13950,9.4,4,15500,9.3,16,13950,10.0,2
소설,장르소설,13608565,고양이,베르나르 베르베르,열린책들,2018.06.12,11520,7.4,77,11520,8.9,1,12800,8.5,67,11520,8.4,15
소설,장르소설,14032004,칼의 노래,김훈,문학동네,2012.01.05,12600,9.0,224,12600,9.5,18,14000,8.7,54,12600,9.3,37
소설,장르소설,7408122,미 비포 유,조조 모예스,살림,2013.12.24,13500,8.9,380,13500,9.5,86,15000,8.7,250,13500,9.0,171
소설,장르소설,20838602,주술회전,Gege Akutami Ballad Kitaguni,서울미디어코믹스(서울문화사),2021.08.09,7020,9.8,18,7020,9.7,1,7800,9.6,20,7020,0.0,0
소설,장르소설,4601513,파피용,르나르 베르베르,열린책들,2013.05.30,12420,8.4,149,12420,9.5,1,13800,8.6,106,12420,8.7,116
소설,장르소설,17597713,미드나잇 선,스테파니 메이어,북폴리오,2020.12.24,14220,6.7,12,14220,9.3,1,15800,9.6,40,14220,0.0,0
소설,장르소설,13608567,고양이,베르나르 베르베르,열린책들,2018.06.13,11520,7.6,34,11520,9.1,1,12800,8.4,37,11520,9.5,10
소설,장르소설,22060357,가운데땅의 지도들,라이언 시블리,아르테(arte),2022.04.06,49500,5.0,9,49500,10.0,1,55000,10.0,1,49500,0.0,0
소설,장르소설,19482114,룬의 아이들 블러디드,전민희,엘릭시르,2021.04.26,13050,9.8,17,13050,9.9,1,14500,9.8,29,13050,8.0,1
소설,장르소설,21139285,목요일의 아이,시게마쓰 기요시,크로스로드,2021.10.29,14400,8.7,27,14400,9.4,6,16000,9.4,22,14400,9.5,4
소설,장르소설,21433603,다섯 번째 감각,김보영,아작,2022.02.10,16200,9.1,15,16200,9.6,1,18000,9.0,2,16200,0.0,0
소설,장르소설,16357295,기억,베르나르 베르베르,열린책들,2020.05.30,13320,8.9,32,13320,9.1,1,14800,9.2,61,13320,9.2,21
소설,장르소설,14921308,죽음,베르나르 베르베르,열린책들,2019.05.30,12600,7.9,89,12600,9.3,1,14000,9.0,44,12600,8.8,5
시/에세이,인물 에세이,20941236,메르켈 리더십,케이티 마튼,모비딕북스,2021.10.08,23400,8.3,7,23400,9.7,1,26000,8.0,3,23400,0.0,0
시/에세이,인물 에세이,22332511,이기는 로펌은 무엇이 다른가,이미호 이종현 김민정 김종용 강현수,박영사,2022.04.11,15300,9.5,8,15300,10.0,4,17000,9.4,12,15300,0.0,0
시/에세이,인물 에세이,20548965,이낙연의 약속,문형렬,21세기북스,2021.05.24,17100,8.9,58,17100,9.8,0,19000,9.8,30,17100,0.0,0
